USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024
923,1987,Male,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Republican,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,1994,Male,"under $25,000",Single (no kids),Current Undergraduate,Democrat,1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,0,1
926,1954,Female,"over $150,000",Married (w/kids),High School Diploma,Democrat,0,0,0,0,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,-1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,0,0,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1
927,1996,Female,"under $25,000",Single (no kids),Current K-12,Republican,1,1,0,-1,1,1,-1,1,1,-1,-1,1,0,1,0,0,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,0,1,0,0,0,1,1,0,0,-1,0,1,0,0,0,0,1,0,0,0,0,-1,0,0,-1,-1,0,0,0,1,0,1,1,-1,1,-1,0,0,0,0,1,-1,0,-1,0,-1,0,1,-1,1,1,-1,1,0,0,0,1,-1,-1,1,0,1,0,-1,-1,1,1,1,1,-1,-1,1
928,1998,Female,"$50,000 - $74,999",Single (no kids),Current K-12,Democrat,-1,1,-1,0,0,0,0,0,-1,1,1,1,1,1,-1,-1,1,-1,0,1,1,-1,1,1,-1,-1,1,1,-1,0,0,-1,-1,1,1,1,0,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,-1,1,-1,-1,0,0,0,-1,0,-1,0,0,1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,0,0,-1,-1,1,1,-1,-1
929,1988,Male,"$25,001 - $50,000",Single (no kids),High School Diploma,Republican,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1
930,1972,Male,"$25,001 - $50,000",Domestic Partners (no kids),Bachelor's Degree,Democrat,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,-1
931,1965,Female,,Married (w/kids),,Democrat,0,0,0,0,-1,-1,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,0,0,1,-1,0,0,-1,1,0,-1,-1,0,0,0,0,0,0
933,1989,Male,"under $25,000",Single (no kids),Bachelor's Degree,Republican,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,-1,-1,1,1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,1
934,1995,Male,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,1
935,1991,Female,"over $150,000",Single (no kids),Current Undergraduate,Republican,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,0,1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,0,-1,0,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,0,0,-1,-1,1,1,-1,1,-1,-1,-1
936,1956,Male,"$100,001 - $150,000",Married (w/kids),High School Diploma,Republican,0,0,-1,-1,1,-1,1,-1,-1,-1,0,0,-1,0,1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,0,-1,0,0,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1
937,1979,Female,"$50,000 - $74,999",Single (no kids),,Democrat,0,1,-1,1,-1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1
938,1988,Female,"under $25,000",Single (no kids),Current Undergraduate,Democrat,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,0,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1
939,1977,Female,"over $150,000",Single (no kids),Doctoral Degree,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,1988,Female,"$50,000 - $74,999",Single (no kids),Current Undergraduate,Democrat,0,0,-1,-1,-1,-1,1,0,1,0,-1,0,-1,1,0,0,1,0,0,-1,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,-1,0,0,0,-1,0,1,1,1,-1,0,1,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0,-1,1,0,0,1,0,-1,-1,-1,0,0,0,1,-1,1,0,0,0,0,0,0,-1,-1,1,1,0,0,0,-1,-1,-1,0,-1,1,0,-1,-1
941,1965,Male,"$50,000 - $74,999",Single (no kids),Associate's Degree,Republican,0,0,0,0,1,1,1,0,-1,0,-1,-1,0,1,0,-1,0,0,0,-1,1,1,1,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,1,-1,0,0,0,-1,0,0,1,-1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,-1,1,-1,-1,1,1,-1,0,-1,-1,-1,0,1,1,0,0,-1,1,-1,1,-1,0,-1,-1,-1,1,0,1,-1,1,1,0,-1,0,0,0,1
942,1986,Female,"under $25,000",Single (w/kids),Current Undergraduate,Republican,0,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,1
943,1975,Male,"$25,001 - $50,000",Married (w/kids),Current Undergraduate,Democrat,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,0,-1,1,0,1,1,0,1,-1,0,1,0,0,1,0,-1,0,1,1,0,1,0,0,-1,1,0,1,-1,-1,1,-1,0,-1,1,-1,-1,1,0,1,-1,0,1,0,1,1,0,-1,0,-1,0,-1,0,1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,1,-1,0,0,0,1,1,0,0,0,-1,1,-1,-1,1,1,0,1,0,1,0
944,1982,Female,"under $25,000",Single (no kids),Bachelor's Degree,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
945,1981,Male,"over $150,000",Married (w/kids),Doctoral Degree,Republican,-1,1,-1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1
946,1990,Male,"under $25,000",Single (no kids),Bachelor's Degree,Democrat,0,-1,-1,0,-1,-1,-1,0,1,-1,1,1,-1,1,-1,1,1,0,1,1,0,1,1,0,-1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,1,1,-1,1,0,0,-1,-1,-1,-1,1,1,1,-1,-1,0,0,1,0,0,-1,0,1,0,0,0,1,1,0,-1,-1,1,0,0,1,0,-1,-1,-1,1,-1,1,1,0,-1,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
949,1993,Male,"under $25,000",Single (no kids),High School Diploma,Republican,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,0,0,0,1,-1,0,-1,-1,1,-1,0,0,-1,1,-1,-1,-1,1,1,1,-1,1,1,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,-1,-1,0,1,1,-1,-1,-1,1,1,1,0,0,1,1,1,1,-1,1,0,1,1,0,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,1,-1,0,1,1,-1,1,1,0,-1
950,1988,Male,"$50,000 - $74,999",Single (no kids),Current Undergraduate,Democrat,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
952,1967,Female,"$100,001 - $150,000",Single (w/kids),Associate's Degree,Democrat,-1,1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1
953,1988,Male,"$25,001 - $50,000",Married (no kids),,Democrat,-1,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1
954,1978,Female,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Democrat,0,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1
955,1986,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Democrat,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,0,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,0,-1,0,0,1,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1
956,1967,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Republican,0,0,-1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,0,0,-1,1,1,1,-1,0,0,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,0,1,-1,-1,0,1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,-1,1
957,1994,Male,,Single (no kids),,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
959,1974,Male,"$100,001 - $150,000",Married (w/kids),High School Diploma,Republican,0,1,-1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,1
960,1977,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Democrat,0,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,1,1,-1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,1
961,1964,Female,"$100,001 - $150,000",Married (w/kids),,Democrat,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,1,-1,1,1,-1,1,1,-1,1,1,1,0,-1,-1,1,-1,1,-1,1,0,0,0,-1,-1,-1,1,0,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1
962,1994,Female,"under $25,000",Single (no kids),Current Undergraduate,Democrat,1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,0,1,0,0,-1,-1,-1,1,0,-1,0,0,0,0,0,0,0,-1,1,-1,-1,-1,-1,0,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,1,-1,1
964,1996,Female,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,0,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,0,1,0,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,-1,-1,-1,1,1,1,-1,1
966,1998,Female,"over $150,000",Single (no kids),Current K-12,Republican,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1
967,1976,Male,"over $150,000",Married (w/kids),High School Diploma,Republican,-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,0,-1,-1,-1,1,0,0,0,0,0,0
968,1980,Female,,Married (w/kids),High School Diploma,Democrat,1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,1,1,1,1,0,-1,-1,1,1,-1,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,0,1,0,0,1,0,-1,-1,-1,-1,0,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1
970,1985,Male,"$75,000 - $100,000",Single (no kids),Doctoral Degree,Democrat,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1
971,1962,Female,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,Republican,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1
972,1987,Female,"$75,000 - $100,000",Single (no kids),Bachelor's Degree,Democrat,1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,0
974,1971,Male,"over $150,000",Married (no kids),Master's Degree,Democrat,0,0,-1,0,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,1980,Male,"$25,001 - $50,000",Single (no kids),High School Diploma,Democrat,1,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1
977,1969,Female,"over $150,000",Single (no kids),Doctoral Degree,Republican,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,1,-1,-1,-1,1,-1,0,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1
978,1969,Male,"$50,000 - $74,999",Married (w/kids),,Democrat,1,1,-1,1,1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,1,1,-1,0,1,1,-1,1,-1,1,1
979,1980,Male,"$50,000 - $74,999",Married (no kids),Master's Degree,Democrat,0,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,0,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1
980,1989,Male,"$25,001 - $50,000",Single (no kids),,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,1975,Male,"$75,000 - $100,000",Married (w/kids),,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1
